,Bird.Code,Day,Month,Month,Year,Full date,Region,molt.size
97829,103811,24,8,Aug,2016,8/24/2016,Humboldt,0
97835,103817,24,8,Aug,2016,8/24/2016,Oregon North,0
97836,103818,24,8,Aug,2016,8/24/2016,Oregon North,0
97838,103820,22,10,Oct,2016,10/22/2016,South Coast,0
97852,103834,27,8,Aug,2016,8/27/2016,Oregon North,0
97856,103838,27,8,Aug,2016,8/27/2016,Oregon North,0
97858,103840,27,8,Aug,2016,8/27/2016,Oregon North,0
97861,103843,27,8,Aug,2016,8/27/2016,Oregon North,0
97863,103845,27,8,Aug,2016,8/27/2016,Oregon North,0
97864,103846,27,8,Aug,2016,8/27/2016,Oregon North,0
97898,103881,29,8,Aug,2016,8/29/2016,Oregon North,0
97902,103885,29,8,Aug,2016,8/29/2016,South Coast,0
97904,103887,29,8,Aug,2016,8/29/2016,South Coast,0
97942,103925,17,9,Sep,2016,9/17/2016,North Coast,0
97978,103961,30,8,Aug,2016,8/30/2016,Oregon North,0
97985,103968,31,8,Aug,2016,8/31/2016,Humboldt,0
97994,103977,31,8,Aug,2016,8/31/2016,Oregon North,0
97995,103978,31,8,Aug,2016,8/31/2016,Oregon North,0
98101,104105,8,9,Sep,2016,9/8/2016,South Coast,0
98113,104117,27,9,Sep,2016,9/27/2016,Oregon South,0
98162,104166,22,9,Sep,2016,9/22/2016,South Coast,0
98170,104174,29,8,Aug,2016,8/29/2016,Oregon North,0
98174,104178,29,8,Aug,2016,8/29/2016,Oregon North,0
98177,104181,29,8,Aug,2016,8/29/2016,Oregon North,0
98183,104187,29,8,Aug,2016,8/29/2016,Oregon North,0
98188,104193,29,8,Aug,2016,8/29/2016,Oregon North,0
98202,104209,14,9,Sep,2016,9/14/2016,South Coast,0
98220,104227,16,9,Sep,2016,9/16/2016,South Coast,0
98232,104239,16,9,Sep,2016,9/16/2016,South Coast,0
98245,104252,16,9,Sep,2016,9/16/2016,Oregon South,0
98255,104262,21,9,Sep,2016,9/21/2016,Humboldt,0
98276,104283,18,9,Sep,2016,9/18/2016,Oregon North,0
98298,104305,24,9,Sep,2016,9/24/2016,Oregon North,0
98301,104308,24,9,Sep,2016,9/24/2016,Oregon North,0
98328,104337,29,8,Aug,2016,8/29/2016,South Coast,0
98337,104346,29,8,Aug,2016,8/29/2016,South Coast,0
98340,104349,29,8,Aug,2016,8/29/2016,South Coast,0
98343,104352,29,8,Aug,2016,8/29/2016,South Coast,0
98353,104362,9,10,Oct,2016,10/9/2016,Humboldt,0
98362,104371,9,10,Oct,2016,10/9/2016,Humboldt,0
98398,104408,8,10,Oct,2016,10/8/2016,Oregon South,0
98458,104469,12,10,Oct,2016,10/12/2016,Oregon North,0
98519,104530,17,9,Sep,2016,9/17/2016,Humboldt,0
98556,104567,29,7,Jul,2016,7/29/2016,Oregon North,0
98559,104570,29,7,Jul,2016,7/29/2016,Oregon North,0
98564,104575,29,7,Jul,2016,7/29/2016,Oregon North,0
98566,104577,29,7,Jul,2016,7/29/2016,Oregon North,0
98570,104587,1,11,Nov,2016,11/1/2016,Oregon North,0
98572,104589,1,11,Nov,2016,11/1/2016,Oregon North,0
98577,104594,1,11,Nov,2016,11/1/2016,Humboldt,0
98579,104596,1,11,Nov,2016,11/1/2016,Humboldt,0
98583,104600,28,8,Aug,2016,8/28/2016,Oregon North,0
98584,104601,28,8,Aug,2016,8/28/2016,Oregon North,0
98587,104604,28,8,Aug,2016,8/28/2016,Oregon North,0
98588,104605,28,8,Aug,2016,8/28/2016,Oregon North,0
98591,104608,28,8,Aug,2016,8/28/2016,Oregon North,0
98592,104609,28,8,Aug,2016,8/28/2016,Oregon North,0
98593,104610,28,8,Aug,2016,8/28/2016,Oregon North,0
98595,104612,28,8,Aug,2016,8/28/2016,Oregon North,0
98597,104614,28,8,Aug,2016,8/28/2016,Oregon North,0
98598,104615,28,8,Aug,2016,8/28/2016,Oregon North,0
98603,104620,28,8,Aug,2016,8/28/2016,Oregon North,0
98604,104621,28,8,Aug,2016,8/28/2016,Oregon North,0
98605,104622,7,9,Sep,2016,9/7/2016,Oregon South,0
98627,104644,20,8,Aug,2016,8/20/2016,Oregon South,0
98801,104819,23,10,Oct,2016,10/23/2016,Oregon North,0
98802,104820,23,10,Oct,2016,10/23/2016,Oregon North,0
99002,105021,12,11,Nov,2016,11/12/2016,South Coast,0
99076,105098,21,11,Nov,2016,11/21/2016,North Coast,0
99082,105104,8,11,Nov,2016,11/8/2016,North Coast,0
99083,105105,8,11,Nov,2016,11/8/2016,North Coast,0
99090,105115,14,11,Nov,2016,11/14/2016,South Coast,0
99104,105131,15,11,Nov,2016,11/15/2016,Oregon North,0
99109,105136,15,11,Nov,2016,11/15/2016,Oregon North,0
99160,105187,19,11,Nov,2016,11/19/2016,Oregon North,0
99198,105225,1,10,Oct,2016,10/1/2016,Humboldt,0
99365,105392,22,10,Oct,2016,10/22/2016,South Coast,0
99454,105481,1,12,Dec,2016,12/1/2016,Oregon North,0
99455,105482,1,12,Dec,2016,12/1/2016,Oregon North,0
99473,105500,21,11,Nov,2016,11/21/2016,South Coast,0
99481,105508,21,11,Nov,2016,11/21/2016,South Coast,0
99558,105591,30,11,Nov,2016,11/30/2016,South Coast,0
99561,105594,30,11,Nov,2016,11/30/2016,South Coast,0
99570,105603,7,12,Dec,2016,12/7/2016,South Coast,0
99642,105675,7,12,Dec,2016,12/7/2016,Oregon North,0
99644,105677,8,2,Feb,2016,2/8/2016,South Coast,0
99645,105678,21,11,Nov,2016,11/21/2016,South Coast,0
99649,105682,12,10,Oct,2016,10/12/2016,Oregon North,0
99716,105749,29,8,Aug,2016,8/29/2016,South Coast,0
99729,105762,17,12,Dec,2016,12/17/2016,Oregon North,0
99811,105844,10,12,Dec,2016,12/10/2016,Oregon North,0
99922,105958,7,12,Dec,2016,12/7/2016,North Coast,0
99992,106029,15,12,Dec,2016,12/15/2016,South Coast,0
99994,106031,15,12,Dec,2016,12/15/2016,South Coast,0
100022,106065,15,12,Dec,2016,12/15/2016,South Coast,0
100024,106067,15,12,Dec,2016,12/15/2016,South Coast,0
100155,106199,7,12,Dec,2016,12/7/2016,North Coast,0
100167,106211,3,6,Jun,2016,6/3/2016,Oregon South,0
100196,106241,17,12,Dec,2016,12/17/2016,North Coast,0
100205,106250,30,9,Sep,2016,9/30/2016,Oregon North,0
100227,106272,22,8,Aug,2016,8/22/2016,Oregon North,0
100228,106273,22,8,Aug,2016,8/22/2016,Oregon North,0
100273,106325,24,5,May,2016,5/24/2016,Oregon North,0
100350,106422,25,1,Jan,2016,1/25/2016,Oregon North,0
100393,106466,17,12,Dec,2016,12/17/2016,South Coast,0
100421,106494,9,7,Jul,2015,7/9/2015,Oregon North,0
100457,106530,30,10,Oct,2016,10/30/2016,Humboldt,0
100465,106538,30,12,Dec,2016,12/30/2016,Oregon North,0
100482,106555,25,6,Jun,2016,6/25/2016,Oregon North,0
100483,106556,25,6,Jun,2016,6/25/2016,Oregon North,0
100484,106557,25,6,Jun,2016,6/25/2016,Oregon North,0
100485,106558,25,6,Jun,2016,6/25/2016,Oregon North,0
100486,106559,25,6,Jun,2016,6/25/2016,Oregon North,0
100487,106560,25,6,Jun,2016,6/25/2016,Oregon North,0
100488,106561,25,6,Jun,2016,6/25/2016,Oregon North,0
100489,106562,25,6,Jun,2016,6/25/2016,Oregon North,0
100491,106564,20,8,Aug,2016,8/20/2016,Oregon North,0
100497,106570,20,8,Aug,2016,8/20/2016,Oregon North,0
100503,106576,20,8,Aug,2016,8/20/2016,Oregon North,0
100504,106577,20,8,Aug,2016,8/20/2016,Oregon North,0
100506,106579,20,8,Aug,2016,8/20/2016,Oregon North,0
100509,106582,23,7,Jul,2016,7/23/2016,Oregon North,0
100514,106587,23,7,Jul,2016,7/23/2016,Oregon North,0
100516,106589,23,7,Jul,2016,7/23/2016,Oregon North,0
100517,106590,23,7,Jul,2016,7/23/2016,Oregon North,0
100547,106624,28,12,Dec,2016,12/28/2016,North Coast,0
100595,106673,26,4,Apr,2016,4/26/2016,South Coast,0
100755,106841,2,3,Mar,2017,3/2/2017,Oregon South,0
102009,108099,12,11,Nov,2016,11/12/2016,Humboldt,0
102010,108100,25,3,Mar,2017,3/25/2017,Oregon North,0
102033,108125,3,4,Apr,2017,4/3/2017,Oregon North,0
102268,108373,15,4,Apr,2017,4/15/2017,Humboldt,0
102269,108374,15,4,Apr,2017,4/15/2017,Humboldt,0
102285,108390,23,10,Oct,2016,10/23/2016,Oregon North,0
102309,108415,10,9,Sep,2016,9/10/2016,Oregon North,0
102362,108468,28,4,Apr,2017,4/28/2017,South Coast,0
102387,108495,7,5,May,2017,5/7/2017,Oregon North,0
102389,108497,9,5,May,2017,5/9/2017,Oregon South,0
102443,108551,22,5,May,2017,5/22/2017,Humboldt,0
102456,108564,22,5,May,2017,5/22/2017,Humboldt,0
102474,108582,18,5,May,2017,5/18/2017,Oregon South,0
102484,108592,3,6,Jun,2017,6/3/2017,Oregon North,0
102489,108597,3,6,Jun,2017,6/3/2017,Oregon North,0
102517,108626,8,6,Jun,2017,6/8/2017,Humboldt,0
102523,108633,13,6,Jun,2017,6/13/2017,Humboldt,0
102558,108669,19,6,Jun,2017,6/19/2017,Oregon North,0
102559,108670,19,6,Jun,2017,6/19/2017,Oregon North,0
102563,108677,19,6,Jun,2017,6/19/2017,Humboldt,0
102564,108678,19,6,Jun,2017,6/19/2017,Humboldt,0
102572,108686,6,8,Aug,2016,8/6/2016,Oregon South,0
102573,108687,6,8,Aug,2016,8/6/2016,Oregon South,0
102574,108688,6,8,Aug,2016,8/6/2016,Oregon South,0
102576,108690,6,8,Aug,2016,8/6/2016,Oregon South,0
102588,108702,7,8,Aug,2016,8/7/2016,Oregon South,0
102589,108703,10,10,Oct,2016,10/10/2016,Oregon South,0
102591,108705,19,6,Jun,2017,6/19/2017,Oregon North,0
102604,108720,11,6,Jun,2017,6/11/2017,Oregon South,0
102605,108721,18,6,Jun,2017,6/18/2017,Oregon South,0
102606,108722,18,6,Jun,2017,6/18/2017,Oregon South,0
102607,108723,18,6,Jun,2017,6/18/2017,Oregon South,0
102614,108733,24,6,Jun,2017,6/24/2017,Humboldt,0
102639,108760,6,6,Jun,2017,6/6/2017,Humboldt,0
102640,108761,24,6,Jun,2017,6/24/2017,Humboldt,0
102641,108762,24,6,Jun,2017,6/24/2017,Humboldt,0
102642,108763,24,6,Jun,2017,6/24/2017,Humboldt,0
102643,108764,24,6,Jun,2017,6/24/2017,Humboldt,0
102644,108765,24,6,Jun,2017,6/24/2017,Humboldt,0
102645,108766,24,6,Jun,2017,6/24/2017,Humboldt,0
102646,108767,24,6,Jun,2017,6/24/2017,Humboldt,0
102648,108769,24,6,Jun,2017,6/24/2017,Humboldt,0
102649,108770,24,6,Jun,2017,6/24/2017,Humboldt,0
102650,108771,24,6,Jun,2017,6/24/2017,Humboldt,0
102651,108772,24,6,Jun,2017,6/24/2017,Humboldt,0
102659,108780,26,6,Jun,2017,6/26/2017,Humboldt,0
102660,108781,26,6,Jun,2017,6/26/2017,Humboldt,0
102661,108782,26,6,Jun,2017,6/26/2017,Humboldt,0
102662,108783,26,6,Jun,2017,6/26/2017,Humboldt,0
102663,108784,26,6,Jun,2017,6/26/2017,Humboldt,0
102664,108785,21,6,Jun,2017,6/21/2017,Humboldt,0
102665,108786,26,6,Jun,2017,6/26/2017,Humboldt,0
102666,108787,26,6,Jun,2017,6/26/2017,Humboldt,0
102668,108789,26,6,Jun,2017,6/26/2017,Humboldt,0
102669,108790,21,6,Jun,2017,6/21/2017,Humboldt,0
102670,108791,26,6,Jun,2017,6/26/2017,Humboldt,0
102671,108792,26,6,Jun,2017,6/26/2017,Humboldt,0
102672,108793,26,6,Jun,2017,6/26/2017,Humboldt,0
102673,108794,26,6,Jun,2017,6/26/2017,Humboldt,0
102674,108795,26,6,Jun,2017,6/26/2017,Humboldt,0
102675,108796,26,6,Jun,2017,6/26/2017,Humboldt,0
102677,108798,26,6,Jun,2017,6/26/2017,Humboldt,0
102697,108820,17,6,Jun,2017,6/17/2017,Oregon North,0
102703,108826,26,6,Jun,2017,6/26/2017,Oregon South,0
102704,108827,13,11,Nov,2016,11/13/2016,North Coast,0
102706,108829,20,6,Jun,2017,6/20/2017,Oregon South,0
102714,108837,28,6,Jun,2017,6/28/2017,Humboldt,0
102715,108838,30,6,Jun,2017,6/30/2017,Oregon North,0
102719,108842,30,6,Jun,2017,6/30/2017,Oregon North,0
102720,108843,30,6,Jun,2017,6/30/2017,Oregon North,0
102724,108847,20,6,Jun,2017,6/20/2017,Oregon North,0
102725,108848,20,6,Jun,2017,6/20/2017,Oregon North,0
102727,108850,20,6,Jun,2017,6/20/2017,Oregon North,0
102728,108851,20,6,Jun,2017,6/20/2017,Oregon North,0
102729,108852,20,6,Jun,2017,6/20/2017,Oregon North,0
102732,108855,3,7,Jul,2017,7/3/2017,Oregon North,0
102733,108856,3,7,Jul,2017,7/3/2017,Oregon North,0
102735,108859,3,7,Jul,2017,7/3/2017,Oregon North,0
102743,108867,4,7,Jul,2017,7/4/2017,Oregon North,0
102744,108868,4,7,Jul,2017,7/4/2017,Oregon North,0
102745,108869,4,7,Jul,2017,7/4/2017,Oregon North,0
102751,108875,6,7,Jul,2017,7/6/2017,Oregon North,0
102753,108877,1,7,Jul,2017,7/1/2017,Humboldt,0
102754,108878,1,7,Jul,2017,7/1/2017,Humboldt,0
102755,108879,1,7,Jul,2017,7/1/2017,Humboldt,0
102760,108884,6,7,Jul,2017,7/6/2017,Oregon North,0
102761,108885,6,7,Jul,2017,7/6/2017,Oregon North,0
102762,108886,6,7,Jul,2017,7/6/2017,Oregon North,0
102763,108887,6,7,Jul,2017,7/6/2017,Oregon North,0
102764,108888,6,7,Jul,2017,7/6/2017,Oregon North,0
102765,108889,6,7,Jul,2017,7/6/2017,Oregon North,0
102768,108892,28,6,Jun,2017,6/28/2017,Humboldt,0
102770,108894,30,6,Jun,2017,6/30/2017,Humboldt,0
102771,108895,30,6,Jun,2017,6/30/2017,Humboldt,0
102772,108896,30,6,Jun,2017,6/30/2017,Humboldt,0
102773,108897,30,6,Jun,2017,6/30/2017,Humboldt,0
102774,108898,30,6,Jun,2017,6/30/2017,Humboldt,0
102781,108905,30,6,Jun,2017,6/30/2017,Humboldt,0
102784,108908,2,7,Jul,2017,7/2/2017,Oregon North,0
102789,108913,2,7,Jul,2017,7/2/2017,Oregon South,0
102791,108915,1,7,Jul,2017,7/1/2017,Oregon North,0
102792,108916,1,7,Jul,2017,7/1/2017,Oregon North,0
102793,108917,1,7,Jul,2017,7/1/2017,Oregon North,0
102828,108952,10,7,Jul,2017,7/10/2017,Oregon North,0
102830,108954,9,7,Jul,2017,7/9/2017,Oregon North,0
102832,108956,9,7,Jul,2017,7/9/2017,Oregon North,0
102837,108961,30,6,Jun,2017,6/30/2017,Oregon North,0
102838,108962,30,6,Jun,2017,6/30/2017,Oregon North,0
102849,108973,13,7,Jul,2017,7/13/2017,Humboldt,0
102856,108980,4,7,Jul,2017,7/4/2017,Oregon North,0
102857,108981,4,7,Jul,2017,7/4/2017,Oregon North,0
102858,108982,4,7,Jul,2017,7/4/2017,Oregon North,0
102859,108983,4,7,Jul,2017,7/4/2017,Oregon North,0
102860,108984,4,7,Jul,2017,7/4/2017,Oregon North,0
102861,108985,4,7,Jul,2017,7/4/2017,Oregon North,0
102863,108987,16,7,Jul,2017,7/16/2017,South Coast,0
102867,108991,10,7,Jul,2017,7/10/2017,Oregon North,0
102868,108992,10,7,Jul,2017,7/10/2017,Oregon North,0
102869,108993,10,7,Jul,2017,7/10/2017,Oregon North,0
102870,108994,10,7,Jul,2017,7/10/2017,Oregon North,0
102871,108995,10,7,Jul,2017,7/10/2017,Oregon North,0
102872,108996,10,7,Jul,2017,7/10/2017,Oregon North,0
102873,108997,10,7,Jul,2017,7/10/2017,Oregon North,0
102874,108998,10,7,Jul,2017,7/10/2017,Oregon North,0
102875,108999,10,7,Jul,2017,7/10/2017,Oregon North,0
102876,109000,10,7,Jul,2017,7/10/2017,Oregon North,0
102896,109020,5,7,Jul,2017,7/5/2017,Oregon North,0
102904,109028,14,7,Jul,2017,7/14/2017,Oregon North,0
102906,109030,14,7,Jul,2017,7/14/2017,Oregon North,0
102907,109031,14,7,Jul,2017,7/14/2017,Oregon North,0
102908,109032,14,7,Jul,2017,7/14/2017,Oregon North,0
102911,109035,13,7,Jul,2017,7/13/2017,Oregon North,0
102912,109036,13,7,Jul,2017,7/13/2017,Oregon North,0
102913,109037,13,7,Jul,2017,7/13/2017,Oregon North,0
102914,109038,13,7,Jul,2017,7/13/2017,Oregon North,0
102916,109040,13,7,Jul,2017,7/13/2017,Oregon North,0
102917,109041,13,7,Jul,2017,7/13/2017,Oregon North,0
102918,109042,13,7,Jul,2017,7/13/2017,Oregon North,0
102919,109043,13,7,Jul,2017,7/13/2017,Oregon North,0
102921,109045,13,7,Jul,2017,7/13/2017,Oregon North,0
102924,109048,10,7,Jul,2017,7/10/2017,Humboldt,0
102926,109050,10,7,Jul,2017,7/10/2017,Humboldt,0
102930,109054,10,7,Jul,2017,7/10/2017,Humboldt,0
102931,109055,10,7,Jul,2017,7/10/2017,Humboldt,0
102932,109056,10,7,Jul,2017,7/10/2017,Humboldt,0
102936,109060,10,7,Jul,2017,7/10/2017,Humboldt,0
102939,109063,18,7,Jul,2017,7/18/2017,Humboldt,0
102944,109068,5,7,Jul,2017,7/5/2017,Oregon North,0
102946,109070,17,6,Jun,2017,6/17/2017,Oregon North,0
102947,109071,17,6,Jun,2017,6/17/2017,Oregon North,0
102949,109073,30,6,Jun,2017,6/30/2017,Oregon North,0
102951,109075,14,7,Jul,2017,7/14/2017,Oregon North,0
102952,109076,19,7,Jul,2017,7/19/2017,South Coast,0
102954,109078,19,7,Jul,2017,7/19/2017,South Coast,0
102956,109080,19,7,Jul,2017,7/19/2017,Oregon North,0
102957,109081,19,7,Jul,2017,7/19/2017,Oregon North,0
102958,109082,19,7,Jul,2017,7/19/2017,Oregon North,0
102959,109083,19,7,Jul,2017,7/19/2017,Oregon North,0
102963,109087,15,7,Jul,2017,7/15/2017,Oregon North,0
102964,109088,15,7,Jul,2017,7/15/2017,Oregon North,0
102965,109089,15,7,Jul,2017,7/15/2017,Oregon North,0
102966,109090,15,7,Jul,2017,7/15/2017,Oregon North,0
102967,109091,15,7,Jul,2017,7/15/2017,Oregon North,0
102972,109096,15,7,Jul,2017,7/15/2017,Oregon North,0
102973,109097,18,7,Jul,2017,7/18/2017,Oregon North,0
102976,109100,18,7,Jul,2017,7/18/2017,Oregon North,0
102977,109101,18,7,Jul,2017,7/18/2017,Oregon North,0
102978,109102,18,7,Jul,2017,7/18/2017,Oregon North,0
102979,109103,18,7,Jul,2017,7/18/2017,Oregon North,0
102980,109104,18,7,Jul,2017,7/18/2017,Oregon North,0
102981,109105,18,7,Jul,2017,7/18/2017,Oregon North,0
102986,109110,20,7,Jul,2017,7/20/2017,Oregon North,0
102987,109111,20,7,Jul,2017,7/20/2017,Oregon North,0
102988,109112,20,7,Jul,2017,7/20/2017,Oregon North,0
102989,109113,20,7,Jul,2017,7/20/2017,Oregon North,0
102991,109115,20,7,Jul,2017,7/20/2017,Oregon North,0
102992,109116,20,7,Jul,2017,7/20/2017,Oregon North,0
102993,109117,20,7,Jul,2017,7/20/2017,Oregon North,0
102994,109118,20,7,Jul,2017,7/20/2017,Oregon North,0
102995,109119,20,7,Jul,2017,7/20/2017,Oregon North,0
102996,109120,20,7,Jul,2017,7/20/2017,Oregon North,0
102998,109122,22,7,Jul,2017,7/22/2017,Oregon North,0
102999,109123,22,7,Jul,2017,7/22/2017,Oregon North,0
103000,109124,22,7,Jul,2017,7/22/2017,Oregon North,0
103001,109125,22,7,Jul,2017,7/22/2017,Oregon North,0
103002,109126,22,7,Jul,2017,7/22/2017,Oregon North,0
103003,109127,22,7,Jul,2017,7/22/2017,Oregon North,0
103005,109129,22,7,Jul,2017,7/22/2017,Oregon North,0
103006,109130,22,7,Jul,2017,7/22/2017,Oregon North,0
103007,109131,22,7,Jul,2017,7/22/2017,Oregon North,0
103008,109132,22,7,Jul,2017,7/22/2017,Oregon North,0
103009,109133,22,7,Jul,2017,7/22/2017,Oregon North,0
103013,109137,22,7,Jul,2017,7/22/2017,Oregon North,0
103017,109141,22,7,Jul,2017,7/22/2017,Oregon North,0
103021,109145,22,7,Jul,2017,7/22/2017,Oregon North,0
103030,109154,13,7,Jul,2017,7/13/2017,Humboldt,0
103033,109157,13,7,Jul,2017,7/13/2017,Humboldt,0
103034,109158,13,7,Jul,2017,7/13/2017,Humboldt,0
103035,109159,13,7,Jul,2017,7/13/2017,Humboldt,0
103036,109160,13,7,Jul,2017,7/13/2017,Humboldt,0
103037,109161,13,7,Jul,2017,7/13/2017,Humboldt,0
103038,109162,13,7,Jul,2017,7/13/2017,Humboldt,0
103040,109164,14,7,Jul,2017,7/14/2017,Oregon North,0
103041,109165,14,7,Jul,2017,7/14/2017,Oregon North,0
103042,109166,14,7,Jul,2017,7/14/2017,Oregon North,0
103044,109168,14,7,Jul,2017,7/14/2017,Oregon North,0
103046,109170,14,7,Jul,2017,7/14/2017,Oregon North,0
103047,109171,14,7,Jul,2017,7/14/2017,Oregon North,0
103048,109172,14,7,Jul,2017,7/14/2017,Oregon North,0
103053,109177,14,7,Jul,2017,7/14/2017,Oregon North,0
103054,109178,21,7,Jul,2017,7/21/2017,Oregon North,0
103055,109179,21,7,Jul,2017,7/21/2017,Oregon North,0
103057,109181,21,7,Jul,2017,7/21/2017,Oregon North,0
103058,109182,21,7,Jul,2017,7/21/2017,Oregon North,0
103060,109184,22,7,Jul,2017,7/22/2017,South Coast,0
103061,109185,21,7,Jul,2017,7/21/2017,Oregon North,0
103062,109186,21,7,Jul,2017,7/21/2017,Oregon North,0
103063,109187,21,7,Jul,2017,7/21/2017,Oregon North,0
103064,109188,21,7,Jul,2017,7/21/2017,Oregon North,0
103065,109189,21,7,Jul,2017,7/21/2017,Oregon North,0
103069,109193,17,7,Jul,2017,7/17/2017,Humboldt,0
103078,109202,19,7,Jul,2017,7/19/2017,South Coast,0
103085,109209,20,7,Jul,2017,7/20/2017,South Coast,0
103087,109211,27,7,Jul,2017,7/27/2017,Oregon North,0
103088,109212,27,7,Jul,2017,7/27/2017,Oregon North,0
103092,109216,21,7,Jul,2017,7/21/2017,Humboldt,0
103093,109217,21,7,Jul,2017,7/21/2017,Humboldt,0
103094,109218,21,7,Jul,2017,7/21/2017,Humboldt,0
103096,109220,21,7,Jul,2017,7/21/2017,Humboldt,0
103098,109222,21,7,Jul,2017,7/21/2017,Humboldt,0
103110,109234,27,7,Jul,2017,7/27/2017,Oregon South,0
103111,109235,26,7,Jul,2017,7/26/2017,Oregon South,0
103112,109236,26,7,Jul,2017,7/26/2017,Oregon South,0
103114,109238,26,7,Jul,2017,7/26/2017,Oregon South,0
103115,109239,26,7,Jul,2017,7/26/2017,Oregon South,0
103116,109240,26,7,Jul,2017,7/26/2017,Oregon South,0
103118,109242,25,7,Jul,2017,7/25/2017,Oregon North,0
103119,109243,25,7,Jul,2017,7/25/2017,Oregon North,0
103121,109245,25,7,Jul,2017,7/25/2017,Oregon North,0
103122,109246,25,7,Jul,2017,7/25/2017,Oregon North,0
103123,109247,25,7,Jul,2017,7/25/2017,Oregon North,0
103125,109249,25,7,Jul,2017,7/25/2017,Oregon North,0
103126,109250,25,7,Jul,2017,7/25/2017,Oregon North,0
103128,109252,25,7,Jul,2017,7/25/2017,Oregon North,0
103129,109253,25,7,Jul,2017,7/25/2017,Oregon North,0
103130,109254,25,7,Jul,2017,7/25/2017,Oregon North,0
103137,109261,29,7,Jul,2017,7/29/2017,Oregon North,0
103139,109263,23,7,Jul,2017,7/23/2017,Humboldt,0
103142,109266,23,7,Jul,2017,7/23/2017,Humboldt,0
103144,109268,23,7,Jul,2017,7/23/2017,Humboldt,0
103147,109271,23,7,Jul,2017,7/23/2017,Humboldt,0
103148,109272,26,7,Jul,2017,7/26/2017,Oregon North,0
103150,109274,23,7,Jul,2017,7/23/2017,Humboldt,0
103151,109275,23,7,Jul,2017,7/23/2017,Humboldt,0
103152,109276,23,7,Jul,2017,7/23/2017,Humboldt,0
103153,109277,23,7,Jul,2017,7/23/2017,Humboldt,0
103154,109278,23,7,Jul,2017,7/23/2017,Humboldt,0
103155,109279,23,7,Jul,2017,7/23/2017,Humboldt,0
103156,109280,23,7,Jul,2017,7/23/2017,Humboldt,0
103165,109291,21,7,Jul,2017,7/21/2017,Oregon North,0
103166,109292,21,7,Jul,2017,7/21/2017,Oregon North,0
103168,109294,21,7,Jul,2017,7/21/2017,Oregon North,0
103169,109295,21,7,Jul,2017,7/21/2017,Oregon North,0
103170,109296,21,7,Jul,2017,7/21/2017,Oregon North,0
103171,109297,21,7,Jul,2017,7/21/2017,Oregon North,0
103172,109298,21,7,Jul,2017,7/21/2017,Oregon North,0
103174,109300,21,7,Jul,2017,7/21/2017,Oregon North,0
103181,109307,29,7,Jul,2017,7/29/2017,Humboldt,0
103182,109308,29,7,Jul,2017,7/29/2017,Humboldt,0
103184,109310,29,7,Jul,2017,7/29/2017,Humboldt,0
103185,109311,29,7,Jul,2017,7/29/2017,Humboldt,0
103189,109315,29,7,Jul,2017,7/29/2017,Humboldt,0
103191,109317,29,7,Jul,2017,7/29/2017,Humboldt,0
103192,109318,29,7,Jul,2017,7/29/2017,Humboldt,0
103195,109321,25,7,Jul,2017,7/25/2017,Oregon South,0
103196,109322,25,7,Jul,2017,7/25/2017,Oregon South,0
103198,109324,25,7,Jul,2017,7/25/2017,Oregon South,0
103200,109326,18,7,Jul,2017,7/18/2017,Oregon North,0
103201,109327,18,7,Jul,2017,7/18/2017,Oregon North,0
103202,109328,18,7,Jul,2017,7/18/2017,Oregon North,0
103203,109329,18,7,Jul,2017,7/18/2017,Oregon North,0
103204,109330,18,7,Jul,2017,7/18/2017,Oregon North,0
103205,109331,18,7,Jul,2017,7/18/2017,Oregon North,0
103206,109332,18,7,Jul,2017,7/18/2017,Oregon North,0
103208,109334,18,7,Jul,2017,7/18/2017,Oregon North,0
103209,109335,18,7,Jul,2017,7/18/2017,Oregon North,0
103210,109336,18,7,Jul,2017,7/18/2017,Oregon North,0
103211,109337,18,7,Jul,2017,7/18/2017,Oregon North,0
103214,109340,18,7,Jul,2017,7/18/2017,Oregon North,0
103219,109345,14,7,Jul,2017,7/14/2017,North Coast,0
103225,109351,27,7,Jul,2017,7/27/2017,Humboldt,0
103227,109353,27,7,Jul,2017,7/27/2017,Humboldt,0
103228,109354,27,7,Jul,2017,7/27/2017,Humboldt,0
103231,109357,27,7,Jul,2017,7/27/2017,Humboldt,0
103232,109358,27,7,Jul,2017,7/27/2017,Humboldt,0
103235,109361,27,7,Jul,2017,7/27/2017,Humboldt,0
103236,109362,27,7,Jul,2017,7/27/2017,Humboldt,0
103241,109367,3,8,Aug,2017,8/3/2017,Oregon North,0
103242,109368,2,8,Aug,2017,8/2/2017,Oregon North,0
103243,109369,2,8,Aug,2017,8/2/2017,Oregon North,0
103244,109370,2,8,Aug,2017,8/2/2017,Oregon North,0
103245,109371,2,8,Aug,2017,8/2/2017,Oregon North,0
103250,109376,2,8,Aug,2017,8/2/2017,Oregon North,0
103252,109378,4,8,Aug,2017,8/4/2017,Oregon South,0
103255,109381,21,7,Jul,2017,7/21/2017,Oregon South,0
103257,109383,21,7,Jul,2017,7/21/2017,Oregon South,0
103262,109388,5,8,Aug,2017,8/5/2017,Humboldt,0
103263,109389,5,8,Aug,2017,8/5/2017,Humboldt,0
103265,109391,5,8,Aug,2017,8/5/2017,Humboldt,0
103266,109392,5,8,Aug,2017,8/5/2017,Humboldt,0
