YYYY,MM,DD,hh,WD,WSPD,WVHT
2016,6,24,8,266,5.7,1.2
2016,6,24,9,262,4.9,1.22
2016,6,24,10,270,3,1.24
2016,6,24,11,272,4.8,1.27
2016,6,24,12,267,4.9,1.21
2016,6,24,13,287,5.5,1.29
2016,6,24,14,283,6.4,1.18
2016,6,24,15,308,4.9,1.37
2016,6,24,16,287,3.8,1.36
2016,6,24,17,292,3.7,1.32
2016,6,24,18,293,6.9,1.34
2016,6,24,19,346,3.5,1.36
2016,6,24,20,339,1.4,1.34
2016,6,24,21,196,0.1,1.46
2016,6,24,22,30,0.2,1.52
2016,6,24,23,211,0.6,1.51
2016,6,25,0,292,0.3,1.56
2016,6,25,1,243,2,1.48
2016,6,25,2,250,4.4,1.57
2016,6,25,3,257,2,1.38
2016,6,25,4,263,2.1,1.45
2016,6,25,5,249,2.1,1.36
2016,6,25,6,261,1.8,1.34
2016,6,25,7,312,1.5,1.35
2016,6,25,8,2,2.5,1.33
2016,6,25,9,9,1.4,1.44
2016,6,25,10,337,2.3,1.36
2016,6,25,11,346,1.2,1.49
2016,6,25,12,1,1.7,1.48
2016,6,25,13,324,2.1,1.4
2016,6,25,14,352,3,1.29
2016,6,25,15,1,1.9,1.35
2016,6,25,16,346,3.3,1.25
2016,6,25,17,349,3.8,1.29
2016,6,25,18,341,4,1.37
2016,6,25,19,337,4.3,1.31
2016,6,25,20,330,5.5,1.31
2016,6,25,21,322,6.5,1.13
2016,6,25,22,328,7.3,1.08
2016,6,25,23,332,7.4,1.25
2016,6,26,0,333,7.5,1.2
2016,6,26,1,332,8.3,1.19
2016,6,26,2,333,8.7,1.24
2016,6,26,3,329,8.4,1.27
2016,6,26,4,333,8.2,1.3
2016,6,26,5,342,8.2,1.42
2016,6,26,6,351,6.9,1.41
2016,6,26,7,347,8.3,1.34
2016,6,26,9,342,8.1,1.32
2016,6,26,10,338,8.6,1.44
2016,6,26,11,343,7.4,1.43
2016,6,26,12,357,6.7,1.38
2016,6,26,13,343,5.6,1.46
2016,6,26,14,334,5.8,1.39
2016,6,26,15,346,4.6,1.4
2016,6,26,16,328,5.1,1.35
2016,6,26,17,330,4.8,1.28
2016,6,26,18,331,4.7,1.33
2016,6,26,19,336,5.8,1.4
2016,6,26,20,335,6.8,1.36
2016,6,26,21,336,6.8,1.4
2016,6,26,22,331,8.1,1.27
2016,6,26,23,328,8.5,1.41
2016,6,27,0,326,10.1,1.46
2016,6,27,1,329,10.5,1.52
2016,6,27,2,332,9.4,1.53
2016,6,27,3,327,8.9,1.49
2016,6,27,4,327,8.6,1.43
2016,6,27,5,326,7.5,1.36
2016,6,27,6,330,6.5,1.23
2016,6,27,7,332,6.2,1.38
2016,6,27,8,335,5.7,1.35
2016,6,27,9,328,4.9,1.4
2016,6,27,10,318,5.3,1.42
2016,6,27,11,318,6.5,1.49
2016,6,27,12,320,7.1,1.51
2016,6,27,13,317,6.9,1.7
2016,6,27,14,323,5.6,1.58
2016,6,27,16,325,5.1,1.67
2016,6,27,17,325,4.8,1.61
2016,6,27,18,315,3.9,1.64
2016,6,27,19,307,3.2,1.58
2016,6,27,20,308,3.6,1.63
2016,6,27,21,318,4.2,1.71
2016,6,27,22,318,4.7,1.77
2016,6,27,23,315,5.4,1.71
2016,6,28,0,318,6.6,1.76
2016,6,28,1,314,6.9,1.66
2016,6,28,2,312,6,1.84
2016,6,28,3,315,6.3,1.74
2016,6,28,4,320,5.7,1.69
2016,6,28,5,318,5.6,1.62
2016,6,28,6,323,5.3,1.68
2016,6,28,7,323,5.7,1.65
2016,6,28,8,319,5.1,1.71
2016,6,28,9,318,5,1.66
2016,6,28,10,314,5.5,1.65
2016,6,28,11,314,5.5,1.65
2016,6,28,12,318,4.7,1.66
2016,6,28,13,309,4.7,1.8
2016,6,28,14,327,3.6,1.62
2016,6,28,15,323,3.7,1.54
2016,6,28,16,322,3.9,1.59
2016,6,28,17,321,4,1.52
2016,6,28,18,309,3.4,1.37
2016,6,28,19,294,2.7,1.35
2016,6,28,20,309,3.4,1.45
2016,6,28,21,313,4.8,1.52
2016,6,28,22,314,5.5,1.64
2016,6,28,23,315,5.3,1.52
2016,6,29,0,315,6.3,1.53
2016,6,29,1,310,7.2,1.51
2016,6,29,2,325,6.4,1.43
2016,6,29,3,321,7.4,1.42
2016,6,29,4,326,5.9,1.33
2016,6,29,5,330,6.3,1.31
2016,6,29,6,336,6.2,1.2
2016,6,29,7,339,6.5,1.28
2016,6,29,9,324,4.1,1.3
2016,6,29,10,321,4.2,1.34
2016,6,29,11,325,8.4,1.34
2016,6,29,12,330,6.2,1.39
2016,6,29,13,332,5.7,1.3
2016,6,29,14,330,6.9,1.4
2016,6,29,15,334,5.9,1.44
2016,6,29,16,326,5.1,1.47
2016,6,29,17,330,5.4,1.42
2016,6,29,18,333,5,1.39
2016,6,29,19,333,5.1,1.27
2016,6,29,20,329,5.1,1.3
2016,6,29,21,325,5.4,1.36
2016,6,29,22,334,5.4,1.28
2016,6,29,23,324,5,1.22
2016,6,30,0,333,5.1,1.09
2016,6,30,1,331,6.3,1.25
2016,6,30,2,339,5.5,1.15
2016,6,30,3,330,4.9,1.13
2016,6,30,4,341,4.7,1.08
2016,6,30,5,324,5.8,0.93
2016,6,30,6,329,6.3,0.92
2016,6,30,7,341,4.7,0.89
2016,6,30,8,336,4.9,0.81
2016,6,30,9,334,5.8,0.81
2016,6,30,10,332,5.7,0.83
2016,6,30,11,330,4.7,0.89
2016,6,30,12,339,5.6,0.9
2016,6,30,13,335,5.3,0.96
2016,6,30,14,334,4.9,1.07
2016,6,30,15,349,3.4,1.05
2016,6,30,16,345,3.3,1.06
2016,6,30,17,338,2.9,1.08
2016,6,30,18,331,4.4,1.03
2016,6,30,19,333,3.7,1.01
2016,6,30,20,337,3.9,1.02
2016,6,30,21,334,4.5,0.96
2016,6,30,22,340,4.1,0.96
2016,6,30,23,312,3.4,0.94
2016,7,1,1,317,3.4,0.89
2016,7,1,2,320,2.8,0.86
2016,7,1,3,312,2.5,0.83
2016,7,1,4,339,2.4,0.88
2016,7,1,5,351,1.8,0.83
2016,7,1,6,17,1.6,0.73
2016,7,1,7,31,0.5,0.73
2016,7,1,8,288,0.4,0.64
2016,7,1,9,196,0,0.71
2016,7,1,10,209,0.9,0.63
2016,7,1,11,196,0,0.63
2016,7,1,12,106,0.7,0.72
2016,7,1,13,133,1.3,0.74
2016,7,1,14,127,1.5,0.7
2016,7,1,15,110,3.1,0.71
2016,7,1,16,128,3.1,0.73
2016,7,1,17,132,2.8,0.69
2016,7,1,18,139,2.9,0.64
2016,7,1,19,151,3.4,0.59
2016,7,1,20,159,4.2,0.58
2016,7,1,21,169,4.2,0.65
2016,7,1,22,174,3.9,0.77
2016,7,1,23,174,3.3,0.81
2016,7,2,0,177,2.6,0.86
2016,7,2,1,200,2.2,1.05
2016,7,2,2,199,1.2,1.19
2016,7,2,3,294,1.3,1.36
2016,7,2,4,312,2.3,1.55
2016,7,2,5,325,3,1.53
2016,7,2,6,319,3.2,1.54
2016,7,2,7,318,3.4,1.81
2016,7,2,9,324,3.4,1.59
2016,7,2,10,315,3.8,1.81
2016,7,2,11,333,3.6,1.73
2016,7,2,12,325,2.8,1.88
2016,7,2,13,318,2.5,1.84
2016,7,2,14,318,2.4,1.9
2016,7,2,15,317,3.1,1.88
2016,7,2,16,314,2.4,1.91
2016,7,2,17,306,2.5,1.87
2016,7,2,18,301,2.4,1.9
2016,7,2,19,306,2.3,1.75
2016,7,2,20,314,2.5,1.88
2016,7,2,21,297,1.7,1.74
2016,7,2,22,317,2.5,1.85
2016,7,2,23,311,2.2,2.05
2016,7,3,0,319,1.9,1.84
2016,7,3,1,323,0.8,1.93
2016,7,3,2,275,0.2,1.86
2016,7,3,3,252,1.2,1.85
2016,7,3,4,283,1.7,1.68
2016,7,3,5,250,0.9,1.71
2016,7,3,6,212,1.1,1.72
2016,7,3,7,183,1.8,1.5
2016,7,3,8,316,8.1,1.57
2016,7,3,9,321,5.6,1.47
2016,7,3,10,316,6.6,1.5
2016,7,3,11,334,8.1,1.53
2016,7,3,12,318,7.3,1.62
2016,7,3,13,330,6.7,1.93
2016,7,3,14,316,5.5,1.79
2016,7,3,15,316,5,1.82
2016,7,3,16,315,4.4,1.72
2016,7,3,17,317,5.3,1.91
2016,7,3,18,321,4.3,1.84
2016,7,3,19,312,4,1.64
2016,7,3,20,313,5.3,1.78
2016,7,3,21,317,5.3,1.93
2016,7,3,22,314,5.9,1.82
2016,7,3,23,317,6,1.97
2016,7,4,0,303,6.2,1.95
2016,7,4,1,309,5.8,2.23
2016,7,4,2,315,6.1,2.3
2016,7,4,3,321,6.5,2.2
2016,7,4,4,313,7,2.27
2016,7,4,5,319,5.3,2.18
2016,7,4,6,322,4.6,2.12
2016,7,4,7,315,6.1,2.12
2016,7,4,8,320,5.6,1.89
2016,7,4,9,328,6.7,1.94
2016,7,4,10,333,7.5,1.88
2016,7,4,11,319,5.2,1.81
2016,7,4,12,336,4.6,1.72
2016,7,4,13,321,4.6,1.89
2016,7,4,14,303,5.1,1.9
2016,7,4,15,306,3,1.87
2016,7,4,16,323,2.6,1.95
2016,7,4,17,294,1.7,2.12
2016,7,4,18,313,3.6,2.04
2016,7,4,20,309,4.1,1.98
2016,7,4,21,310,2.5,1.73
2016,7,4,22,310,4.1,1.76
2016,7,4,23,308,4.1,1.6
2016,7,5,0,316,4.9,1.55
2016,7,5,1,315,4.9,1.7
2016,7,5,2,319,4.4,1.69
2016,7,5,3,311,7.1,1.67
2016,7,5,4,328,3.5,1.72
2016,7,5,5,321,3,1.69
2016,7,5,6,309,7.2,1.76
2016,7,5,7,330,4.1,1.98
2016,7,5,8,344,4.8,1.77
2016,7,5,9,342,4,1.74
2016,7,5,10,321,4.6,1.5
2016,7,5,11,332,6.3,1.68
2016,7,5,12,10,3,1.69
2016,7,5,13,15,1.7,1.57
2016,7,5,14,25,1.9,1.55
2016,7,5,15,53,0.5,1.59
2016,7,5,16,196,0.1,1.74
2016,7,5,17,209,1.3,1.59
2016,7,5,18,183,0.3,1.49
2016,7,5,19,156,0.7,1.5
2016,7,5,20,154,1.6,1.5
2016,7,5,21,192,2.3,1.34
2016,7,5,22,191,0.6,1.27
2016,7,5,23,15,0.9,1.26
2016,7,6,0,196,0.1,1.24
2016,7,6,1,279,1,1.19
2016,7,6,2,328,1.1,1.19
2016,7,6,3,341,1.1,1.2
2016,7,6,4,2,1.2,1.31
2016,7,6,5,2,0.7,1.31
2016,7,6,6,293,0.8,1.22
2016,7,6,7,306,0.8,1.27
2016,7,6,8,303,1,1.21
2016,7,6,9,280,0.3,1.05
2016,7,6,10,26,0.8,0.99
2016,7,6,11,37,1.8,0.89
2016,7,6,12,73,0.2,0.84
2016,7,6,13,49,0.2,0.88
2016,7,6,14,88,0.9,0.84
2016,7,6,15,104,1.7,0.82
2016,7,6,16,131,2.4,0.86
2016,7,6,17,161,1.7,0.81
2016,7,6,18,168,2,0.78
2016,7,6,19,187,1.4,0.8
2016,7,6,20,152,0.3,0.75
2016,7,6,21,227,1.8,0.72
2016,7,6,22,240,2.4,0.67
2016,7,6,23,257,2.4,0.71
2016,7,7,0,265,1.9,0.65
2016,7,7,1,286,2.4,0.64
2016,7,7,2,301,2.6,0.67
2016,7,7,3,321,2,0.71
2016,7,7,4,39,1.3,0.71
2016,7,7,5,58,1.1,0.69
2016,7,7,6,106,0.5,0.72
2016,7,7,7,101,1,0.74
2016,7,7,8,118,2.7,0.76
2016,7,7,9,135,3,0.73
2016,7,7,10,146,2.6,0.79
2016,7,7,11,145,3.5,0.76
2016,7,7,12,177,3.6,0.84
2016,7,7,13,174,3.1,0.93
2016,7,7,14,188,1.3,0.91
2016,7,7,15,208,3.1,1.04
2016,7,7,16,165,3.8,1.29
2016,7,7,17,147,4.1,1.28
2016,7,7,18,137,5.8,1.37
2016,7,7,19,133,5.9,1.36
2016,7,7,20,141,7.3,1.27
2016,7,7,21,146,7.4,1.33
2016,7,7,22,146,8,1.41
2016,7,7,23,148,8.5,1.44
2016,7,8,0,145,8.8,1.46
2016,7,8,1,151,8.5,1.44
2016,7,8,2,152,9.7,1.69
2016,7,8,3,158,10.2,1.71
2016,7,8,4,166,9.9,1.97
2016,7,8,5,166,4.6,2.02
2016,7,8,6,150,5.7,1.81
2016,7,8,7,150,5.2,1.81
2016,7,8,8,153,5.8,1.88
2016,7,8,9,156,4.9,1.73
2016,7,8,10,182,3.8,1.72
2016,7,8,11,160,4.6,1.7
2016,7,8,12,153,6.2,1.67
2016,7,8,13,163,5.9,1.75
2016,7,8,14,178,3.7,1.67
2016,7,8,15,160,4.6,1.66
2016,7,8,16,154,5.3,1.89
2016,7,8,17,159,5.6,1.92
2016,7,8,18,144,5.3,2.03
2016,7,8,19,146,5.2,2.09
2016,7,8,20,150,6.6,2.06
2016,7,8,21,148,6.4,2
2016,7,8,22,162,7.2,2.13
2016,7,8,23,159,6.2,1.98
2016,7,9,0,148,6.6,2.04
2016,7,9,1,177,5.3,1.95
2016,7,9,2,195,3.8,2.07
2016,7,9,3,82,1.5,1.78
2016,7,9,4,163,6.3,2.04
2016,7,9,5,167,4.5,1.77
2016,7,9,6,172,4.2,1.81
2016,7,9,7,160,4.2,1.79
2016,7,9,8,158,6,1.8
2016,7,9,9,159,5.5,1.98
2016,7,9,10,162,6.1,1.95
2016,7,9,11,158,5.5,2.17
2016,7,9,12,144,5.4,1.9
2016,7,9,13,133,6.7,1.9
2016,7,9,14,129,8.1,1.72
2016,7,9,15,128,9,1.91
2016,7,9,16,135,9.7,1.85
2016,7,9,17,129,10.9,1.95
2016,7,9,18,130,12.4,1.94
2016,7,9,19,130,11.4,2.5
2016,7,9,20,136,11.8,2.78
2016,7,9,21,148,11.2,3.12
2016,7,9,22,141,11.4,3.03
2016,7,9,23,143,11.3,2.89
2016,7,10,0,138,11.8,3.13
2016,7,10,1,132,11.2,3.12
2016,7,10,2,127,11.8,3.02
2016,7,10,3,112,9.6,2.96
2016,7,10,4,105,9,2.98
2016,7,10,5,99,8.9,3.17
2016,7,10,6,99,8.4,2.81
2016,7,10,7,82,9.2,2.77
2016,7,10,8,79,8.1,2.52
2016,7,10,9,80,7.3,2.43
2016,7,10,10,65,5.5,2.36
2016,7,10,11,53,4.1,2.33
2016,7,10,12,31,4.6,2.07
2016,7,10,13,7,3.2,2.18
2016,7,10,14,355,4.3,1.82
2016,7,10,15,38,1.1,1.76
2016,7,10,16,332,1.1,1.64
2016,7,10,17,304,3.2,1.72
2016,7,10,18,309,4.4,1.72
2016,7,10,19,310,5.7,1.7
2016,7,10,20,306,5.7,1.55
2016,7,10,21,314,6.2,1.5
2016,7,10,22,314,7.8,1.53
2016,7,10,23,315,8.1,1.52
2016,7,11,0,325,6.5,1.43
2016,7,11,1,326,4.9,1.38
2016,7,11,2,331,4.9,1.45
2016,7,11,3,335,3.4,1.44
2016,7,11,4,334,2,1.46
2016,7,11,5,8,2.9,1.45
2016,7,11,6,14,2.3,1.38
2016,7,11,7,64,0.1,1.42
2016,7,11,8,33,1.4,1.31
2016,7,11,9,102,1.1,1.21
2016,7,11,10,111,1.6,1.26
2016,7,11,11,129,2.6,1.11
2016,7,11,12,122,4,1.14
2016,7,11,13,120,3.7,1.14
2016,7,11,14,120,3.7,1.11
2016,7,11,15,123,4.6,1.05
2016,7,11,16,127,5.4,1.09
2016,7,11,17,128,4.7,1.1
2016,7,11,18,155,4.8,1
2016,7,11,19,150,5.5,1.04
2016,7,11,20,145,4.3,1.01
2016,7,11,21,135,3.1,1.05
2016,7,11,22,132,2.5,1.02
2016,7,11,23,159,2.1,1.07
2016,7,12,0,161,2,0.95
2016,7,12,1,186,1.7,0.98
2016,7,12,2,184,0.7,0.94
2016,7,12,3,125,0.2,0.85
2016,7,12,4,76,0.9,1.01
2016,7,12,5,107,1.3,0.89
2016,7,12,6,77,1.4,1.02
2016,7,12,7,87,1.9,1
2016,7,12,8,125,1.7,1.12
2016,7,12,9,118,1.7,1.02
2016,7,12,10,114,1.9,1.03
2016,7,12,11,123,2.7,1.17
2016,7,12,12,129,3.7,1.13
2016,7,12,13,135,4.1,1.09
2016,7,12,14,145,4.6,0.97
2016,7,12,15,146,5.3,1
2016,7,12,16,151,4.7,0.98
2016,7,12,17,159,5.8,1.02
2016,7,12,18,144,5.2,0.99
2016,7,12,19,331,4.2,1.15
2016,7,12,20,294,4.6,1.08
2016,7,12,21,300,4.6,1.12
2016,7,12,22,304,3.4,1.16
2016,7,12,23,285,2,1.26
2016,7,13,0,237,1.1,1.36
2016,7,13,1,228,0.9,1.41
2016,7,13,2,189,0.8,1.35
2016,7,13,3,298,1.2,1.46
2016,7,13,4,356,0.8,1.38
2016,7,13,5,196,0.1,1.36
2016,7,13,6,279,1,1.41
2016,7,13,7,278,1,1.27
2016,7,13,8,244,0.5,1.24
2016,7,13,9,338,1.7,1.35
2016,7,13,10,334,1.1,1.33
2016,7,13,11,356,1.4,1.47
2016,7,13,12,36,0.7,1.35
2016,7,13,13,332,0.5,1.36
2016,7,13,14,322,1.4,1.35
2016,7,13,15,50,1.3,1.25
2016,7,13,16,40,1.5,1.26
2016,7,13,17,342,0.2,1.29
2016,7,13,18,307,1,1.41
2016,7,13,19,298,3,1.35
2016,7,13,20,298,4.5,1.35
2016,7,13,21,295,4,1.36
2016,7,13,22,304,4.7,1.35
2016,7,13,23,318,5,1.32
2016,7,14,0,317,5.1,1.25
2016,7,14,1,324,6.2,1.32
2016,7,14,2,326,7,1.27
2016,7,14,3,333,8.4,1.35
2016,7,14,4,343,8.5,1.44
2016,7,14,5,345,8.1,1.43
2016,7,14,6,343,7.6,1.45
2016,7,14,7,349,7.4,1.43
2016,7,14,8,348,6.9,1.42
2016,7,14,9,347,6.8,1.45
2016,7,14,10,342,7.1,1.31
2016,7,14,11,338,7.5,1.3
2016,7,14,12,345,7.1,1.33
2016,7,14,13,344,6.6,1.42
2016,7,14,14,338,7.1,1.37
2016,7,14,15,327,7.9,1.46
2016,7,14,16,323,7.9,1.37
2016,7,14,17,322,7.6,1.5
2016,7,14,18,326,7.2,1.61
2016,7,14,19,322,7.1,1.47
2016,7,14,20,320,7.1,1.6
2016,7,14,21,316,7.7,1.63
2016,7,14,22,317,7,1.59
2016,7,14,23,312,6.6,1.5
2016,7,15,0,316,7.3,1.7
2016,7,15,1,317,7.6,1.5
2016,7,15,2,319,8.6,1.71
2016,7,15,3,317,8,1.62
2016,7,15,4,322,7.6,1.66
2016,7,15,5,325,7.8,1.78
2016,7,15,6,317,7.2,1.85
2016,7,15,7,311,5.9,1.7
2016,7,15,8,314,5.8,1.83
2016,7,15,9,305,6.9,1.83
2016,7,15,10,313,6.5,1.82
2016,7,15,11,317,8.5,1.83
2016,7,15,12,321,7.2,1.86
2016,7,15,13,329,6.3,2.15
2016,7,15,14,322,5.5,2.27
2016,7,15,15,316,3.9,2.38
2016,7,15,16,313,2.7,2.08
2016,7,15,17,307,1.8,2.03
2016,7,15,18,312,2.5,1.84
2016,7,15,19,292,1.3,1.71
2016,7,15,20,244,1.3,1.78
2016,7,15,21,260,2.6,1.77
2016,7,15,22,303,3.5,1.59
2016,7,15,23,304,4.4,1.68
2016,7,16,0,314,4.3,1.84
2016,7,16,1,317,4.2,1.86
2016,7,16,2,313,4.3,1.9
2016,7,16,3,318,2.6,1.9
2016,7,16,4,318,2.6,1.7
2016,7,16,5,313,3.1,1.82
2016,7,16,6,304,3.4,1.59
2016,7,16,7,304,3.4,1.41
2016,7,16,8,318,3.3,1.44
2016,7,16,9,317,2.2,1.64
2016,7,16,10,330,2.6,1.53
2016,7,16,11,343,1.7,1.77
2016,7,16,12,313,1.8,1.83
2016,7,16,13,254,0.1,1.82
2016,7,16,14,289,1.4,1.73
2016,7,16,15,270,1.9,1.98
2016,7,16,16,301,3.6,1.9
2016,7,16,17,306,2.6,1.86
2016,7,16,18,285,1.6,1.84
2016,7,16,19,236,1.5,1.76
2016,7,16,20,222,1.7,1.77
2016,7,16,21,271,3.1,1.58
2016,7,16,22,214,2.8,1.6
2016,7,16,23,242,2.9,1.54
2016,7,17,0,274,2.6,1.63
2016,7,17,1,266,2,1.6
2016,7,17,2,309,3.8,1.44
2016,7,17,3,300,3.2,1.56
2016,7,17,4,310,2.3,1.61
2016,7,17,5,300,1.9,1.71
2016,7,17,6,334,1.3,1.57
2016,7,17,7,316,2,1.61
2016,7,17,8,301,2.2,1.44
2016,7,17,9,296,2.2,1.39
2016,7,17,10,347,1.5,1.41
2016,7,17,11,12,1.7,1.3
2016,7,17,12,33,1.1,1.4
2016,7,17,13,45,0.9,1.32
2016,7,17,14,241,0.4,1.32
2016,7,17,15,356,0.1,1.18
2016,7,17,16,13,1.2,1.35
2016,7,17,17,116,2.5,1.24
2016,7,17,18,134,2.3,1.19
2016,7,17,20,184,2.2,1.2
2016,7,17,21,222,1.5,1.18
2016,7,17,22,247,2.5,1.28
2016,7,17,23,260,2.4,1.18
2016,7,18,0,272,1.8,1.31
2016,7,18,1,280,1.6,1.32
2016,7,18,2,316,1.6,1.44
2016,7,18,3,183,0.4,1.45
2016,7,18,4,107,0.4,1.39
2016,7,18,5,357,0.4,1.44
2016,7,18,6,188,0.5,1.33
2016,7,18,7,26,0.6,1.29
2016,7,18,8,111,1.1,1.21
2016,7,18,9,5,1.8,1.15
2016,7,18,10,19,1.9,1.08
2016,7,18,11,61,1.6,1.15
2016,7,18,12,56,1.7,1.1
2016,7,18,13,49,2.4,1.12
2016,7,18,14,66,2.5,1.23
2016,7,18,15,100,3.6,1.25
2016,7,18,16,142,3.5,1.38
2016,7,18,17,113,3.5,1.38
2016,7,18,18,145,3.8,1.43
2016,7,18,19,140,4.3,1.29
2016,7,18,20,155,5.1,1.15
2016,7,18,21,206,5.2,1.2
2016,7,18,22,199,5.1,1.14
2016,7,18,23,178,5.1,1.03
2016,7,19,0,166,4.8,1.01
2016,7,19,1,159,4.4,0.97
2016,7,19,2,176,3.9,0.92
2016,7,19,3,179,5,1.12
2016,7,19,4,177,3.8,1.26
2016,7,19,5,174,5.1,1.09
2016,7,19,6,153,3.8,1.12
2016,7,19,7,151,2.9,1.1
2016,7,19,8,191,4.1,1.04
2016,7,19,9,158,4.5,1.09
2016,7,19,10,141,3.6,1.12
2016,7,19,11,163,3.5,0.98
2016,7,19,12,163,3.9,0.98
2016,7,19,13,139,5.8,0.89
2016,7,19,14,153,5.4,0.93
2016,7,19,15,163,6.7,0.94
2016,7,19,16,156,5.4,1.01
2016,7,19,17,167,6.2,1.03
2016,7,19,18,170,5.9,1.06
2016,7,19,19,167,5.5,1.08
2016,7,19,20,171,5.6,0.99
2016,7,19,21,180,5.4,1.05
2016,7,19,22,186,4.5,1
2016,7,19,23,182,4.1,0.99
2016,7,20,0,188,4.4,0.93
2016,7,20,1,172,2.7,0.92
2016,7,20,2,190,3,0.93
2016,7,20,3,194,2.3,0.99
2016,7,20,4,173,0.9,0.9
2016,7,20,5,74,0.9,0.85
2016,7,20,6,113,1,0.88
2016,7,20,7,117,1,0.89
2016,7,20,8,139,0.8,0.85
2016,7,20,9,125,1.6,0.88
2016,7,20,10,169,0.8,0.87
2016,7,20,11,93,1.3,0.78
2016,7,20,12,92,2.3,0.88
2016,7,20,13,180,4,0.92
2016,7,20,14,169,4,0.93
2016,7,20,15,181,3.1,0.98
2016,7,20,16,168,3.2,0.96
2016,7,20,17,155,2.4,1.04
2016,7,20,18,200,1.6,0.95
2016,7,20,19,196,0.5,0.95
2016,7,20,20,220,1.1,0.94
2016,7,20,21,248,1.4,1.01
2016,7,20,22,280,1.8,0.98
2016,7,20,23,311,2.5,0.95
2016,7,21,0,297,2.6,0.93
2016,7,21,1,320,2.5,0.94
2016,7,21,2,320,3.3,0.93
2016,7,21,3,319,3.7,1.01
2016,7,21,4,317,3.7,1
2016,7,21,5,319,4.1,0.99
2016,7,21,6,334,4.1,0.95
2016,7,21,7,330,3.8,0.97
2016,7,21,8,317,3.9,0.98
2016,7,21,9,323,5.3,1.08
2016,7,21,10,339,5.2,1.07
2016,7,21,11,350,5.5,1.03
2016,7,21,12,350,4.7,1.07
2016,7,21,13,341,4.4,1.06
2016,7,21,14,353,4.8,1.15
2016,7,21,15,334,4.7,1.08
2016,7,21,16,331,4.7,1.08
2016,7,21,17,330,5.5,1.18
2016,7,21,18,316,5.6,1.18
2016,7,21,19,309,5.1,0.98
2016,7,21,20,315,6.4,0.87
2016,7,21,21,313,6.3,1.06
2016,7,21,22,310,6.6,1.06
2016,7,21,23,305,6.9,1.21
2016,7,22,0,303,6.3,1.11
2016,7,22,1,296,5.1,1.12
2016,7,22,2,296,5.3,1.12
2016,7,22,3,273,3.7,1.09
2016,7,22,4,306,6.5,1.03
2016,7,22,5,298,3.4,1.09
2016,7,22,6,298,4.4,1.09
2016,7,22,7,296,5.2,1.07
2016,7,22,8,292,4.9,1.14
2016,7,22,9,278,3.7,1.09
2016,7,22,10,284,3.3,1.11
2016,7,22,11,305,4.3,1.06
2016,7,22,12,280,3.6,0.99
2016,7,22,13,278,5.1,1
2016,7,22,14,255,5.9,1.05
2016,7,22,15,278,1.5,1.14
2016,7,22,16,268,2,1.03
2016,7,22,17,283,2,1.03
2016,7,22,18,321,2.9,1.06
2016,7,22,19,284,3.9,1.21
2016,7,22,20,273,1.5,1.09
2016,7,22,21,269,3.3,1.09
2016,7,22,22,293,3.9,1.11
2016,7,22,23,291,2.6,1.03
2016,7,23,0,276,3.7,0.94
2016,7,23,1,284,4.2,0.96
2016,7,23,2,318,4.4,0.87
2016,7,23,3,276,2.5,0.9
2016,7,23,4,325,4.8,0.91
2016,7,23,5,280,2.9,0.94
2016,7,23,6,348,2.4,0.93
2016,7,23,7,307,4,0.93
2016,7,23,8,321,4.1,0.97
2016,7,23,9,314,4.1,0.95
2016,7,23,10,323,4.8,0.95
2016,7,23,11,335,6,1.01
2016,7,23,12,357,5.4,0.99
2016,7,23,13,357,4.2,0.97
2016,7,23,14,325,4.9,0.89
2016,7,23,15,293,2.7,0.91
2016,7,23,16,344,4.9,0.89
2016,7,23,17,329,3.2,0.9
2016,7,23,18,337,3.5,0.89
2016,7,23,19,327,3.6,0.88
2016,7,23,20,320,4.2,0.89
2016,7,23,21,308,5.4,0.91
2016,7,23,22,309,5.8,0.89
2016,7,23,23,315,5,0.89
2016,7,24,0,324,5.4,0.92
2016,7,24,1,318,6.1,0.85
2016,7,24,2,320,6.3,0.94
2016,7,24,3,320,6,0.81
2016,7,24,4,331,6.1,0.91
2016,7,24,5,337,5.7,0.89
2016,7,24,6,338,6.2,0.91
2016,7,24,7,342,6.6,0.88
2016,7,24,8,342,6.5,0.96
2016,7,24,9,343,6.7,0.94
2016,7,24,10,358,6.8,0.98
2016,7,24,11,351,6,0.96
2016,7,24,12,351,5.1,1.02
2016,7,24,13,338,5.9,1
2016,7,24,14,337,5.4,0.97
2016,7,24,15,343,5.8,0.92
2016,7,24,16,347,6,0.88
2016,7,24,17,344,6.5,0.92
2016,7,24,18,335,6.7,0.93
2016,7,24,19,331,6.8,0.9
2016,7,24,20,333,7.4,1.03
2016,7,24,21,326,7.7,1.04
2016,7,24,22,321,7.7,1.07
2016,7,24,23,325,7.5,1.12
2016,7,25,0,327,8.5,1.1
2016,7,25,1,329,9,1.19
2016,7,25,2,324,9,1.2
2016,7,25,3,330,8.5,1.14
2016,7,25,4,334,7.4,1.25
2016,7,25,5,337,9.8,1.16
2016,7,25,6,334,8.7,1.23
2016,7,25,7,329,9,1.28
2016,7,25,8,333,7.2,1.27
2016,7,25,9,342,6,1.29
2016,7,25,10,330,6.4,1.33
2016,7,25,11,328,6.5,1.27
2016,7,25,12,331,4.8,1.36
2016,7,25,13,322,5.4,1.36
